geoid,name,name_co,state_abbr,rucc_1974,rucc_1983,rucc_1993,rucc_2003,rucc_2013,rucc_2023,rural_to_nonrural,nonrural_to_rural
22003,RUCC,Allen,LA,Rural,Rural,Rural,Rural,Rural,Rural,NA,NA
22005,RUCC,Ascension,LA,Nonrural,Nonrural,Nonrural,Nonrural,Nonrural,Nonrural,NA,NA
22007,RUCC,Assumption,LA,Rural,Rural,Rural,Rural,Rural,Nonrural,2023,NA
22009,RUCC,Avoyelles,LA,Rural,Rural,Rural,Rural,Rural,Rural,NA,NA
22011,RUCC,Beauregard,LA,Rural,Rural,Rural,Rural,Rural,Rural,NA,NA
22013,RUCC,Bienville,LA,Rural,Rural,Rural,Rural,Rural,Rural,NA,NA
22015,RUCC,Bossier,LA,Nonrural,Nonrural,Nonrural,Nonrural,Nonrural,Nonrural,NA,NA
22017,RUCC,Caddo,LA,Nonrural,Nonrural,Nonrural,Nonrural,Nonrural,Nonrural,NA,NA
22019,RUCC,Calcasieu,LA,Nonrural,Nonrural,Nonrural,Nonrural,Nonrural,Nonrural,NA,NA
22021,RUCC,Caldwell,LA,Rural,Rural,Rural,Rural,Rural,Rural,NA,NA
22023,RUCC,Cameron,LA,Rural,Rural,Rural,Nonrural,Nonrural,Nonrural,2003,NA
22025,RUCC,Catahoula,LA,Rural,Rural,Rural,Rural,Rural,Rural,NA,NA
22027,RUCC,Claiborne,LA,Rural,Rural,Rural,Rural,Rural,Rural,NA,NA
22029,RUCC,Concordia,LA,Rural,Rural,Rural,Rural,Rural,Rural,NA,NA
22031,RUCC,De Soto,LA,Rural,Rural,Rural,Nonrural,Nonrural,Nonrural,2003,NA
22033,RUCC,East Baton Rouge,LA,Nonrural,Nonrural,Nonrural,Nonrural,Nonrural,Nonrural,NA,NA
22035,RUCC,East Carroll,LA,Rural,Rural,Rural,Rural,Rural,Rural,NA,NA
22037,RUCC,East Feliciana,LA,Rural,Rural,Rural,Nonrural,Nonrural,Nonrural,2003,NA
22039,RUCC,Evangeline,LA,Rural,Rural,Rural,Rural,Rural,Rural,NA,NA
22041,RUCC,Franklin,LA,Rural,Rural,Rural,Rural,Rural,Rural,NA,NA
22043,RUCC,Grant,LA,Nonrural,Rural,Rural,Nonrural,Nonrural,Nonrural,NA,1983
22045,RUCC,Iberia,LA,Rural,Rural,Rural,Rural,Nonrural,Rural,2013,NA
22047,RUCC,Iberville,LA,Rural,Rural,Rural,Nonrural,Nonrural,Nonrural,2003,NA
22049,RUCC,Jackson,LA,Rural,Rural,Rural,Rural,Rural,Rural,NA,NA
22051,RUCC,Jefferson,LA,Nonrural,Nonrural,Nonrural,Nonrural,Nonrural,Nonrural,NA,NA
22053,RUCC,Jefferson Davis,LA,Rural,Rural,Rural,Rural,Rural,Nonrural,2023,NA
22055,RUCC,Lafayette,LA,Nonrural,Nonrural,Nonrural,Nonrural,Nonrural,Nonrural,NA,NA
22057,RUCC,Lafourche,LA,Rural,Nonrural,Nonrural,Nonrural,Nonrural,Nonrural,1983,NA
22059,RUCC,LaSalle,LA,Rural,Rural,Rural,Rural,Rural,Rural,NA,NA
22061,RUCC,Lincoln,LA,Rural,Rural,Rural,Rural,Rural,Rural,NA,NA
22063,RUCC,Livingston,LA,Nonrural,Nonrural,Nonrural,Nonrural,Nonrural,Nonrural,NA,NA
22065,RUCC,Madison,LA,Rural,Rural,Rural,Rural,Rural,Rural,NA,NA
22067,RUCC,Morehouse,LA,Rural,Rural,Rural,Rural,Rural,Nonrural,2023,NA
22069,RUCC,Natchitoches,LA,Rural,Rural,Rural,Rural,Rural,Rural,NA,NA
22071,RUCC,Orleans,LA,Nonrural,Nonrural,Nonrural,Nonrural,Nonrural,Nonrural,NA,NA
22073,RUCC,Ouachita,LA,Nonrural,Nonrural,Nonrural,Nonrural,Nonrural,Nonrural,NA,NA
22075,RUCC,Plaquemines,LA,Rural,Rural,Nonrural,Nonrural,Nonrural,Nonrural,1993,NA
22077,RUCC,Pointe Coupee,LA,Rural,Rural,Rural,Nonrural,Nonrural,Nonrural,2003,NA
22079,RUCC,Rapides,LA,Nonrural,Nonrural,Nonrural,Nonrural,Nonrural,Nonrural,NA,NA
22081,RUCC,Red River,LA,Rural,Rural,Rural,Rural,Rural,Rural,NA,NA
22083,RUCC,Richland,LA,Rural,Rural,Rural,Rural,Rural,Nonrural,2023,NA
22085,RUCC,Sabine,LA,Rural,Rural,Rural,Rural,Rural,Rural,NA,NA
22087,RUCC,St. Bernard,LA,Nonrural,Nonrural,Nonrural,Nonrural,Nonrural,Nonrural,NA,NA
22089,RUCC,St. Charles,LA,Rural,Nonrural,Nonrural,Nonrural,Nonrural,Nonrural,1983,NA
22091,RUCC,St. Helena,LA,Rural,Rural,Rural,Nonrural,Nonrural,Nonrural,2003,NA
22093,RUCC,St. James,LA,Rural,Rural,Nonrural,Rural,Nonrural,Nonrural,1993,NA
22095,RUCC,St. John the Baptist,LA,Rural,Nonrural,Nonrural,Nonrural,Nonrural,Nonrural,1983,NA
22097,RUCC,St. Landry,LA,Rural,Rural,Nonrural,Rural,Rural,Rural,1993,NA
22099,RUCC,St. Martin,LA,Rural,Nonrural,Nonrural,Nonrural,Nonrural,Nonrural,1983,NA
22101,RUCC,St. Mary,LA,Rural,Rural,Rural,Rural,Rural,Rural,NA,NA
22103,RUCC,St. Tammany,LA,Nonrural,Nonrural,Nonrural,Nonrural,Nonrural,Nonrural,NA,NA
22105,RUCC,Tangipahoa,LA,Rural,Rural,Rural,Rural,Nonrural,Nonrural,2013,NA
22107,RUCC,Tensas,LA,Rural,Rural,Rural,Rural,Rural,Rural,NA,NA
22109,RUCC,Terrebonne,LA,Rural,Nonrural,Nonrural,Nonrural,Nonrural,Nonrural,1983,NA
22111,RUCC,Union,LA,Rural,Rural,Rural,Nonrural,Nonrural,Nonrural,2003,NA
22113,RUCC,Vermilion,LA,Rural,Rural,Rural,Rural,Nonrural,Nonrural,2013,NA
22115,RUCC,Vernon,LA,Rural,Rural,Rural,Rural,Rural,Rural,NA,NA
22117,RUCC,Washington,LA,Rural,Rural,Rural,Rural,Rural,Rural,NA,NA
22119,RUCC,Webster,LA,Nonrural,Rural,Nonrural,Rural,Nonrural,Rural,NA,1983
22121,RUCC,West Baton Rouge,LA,Nonrural,Nonrural,Nonrural,Nonrural,Nonrural,Nonrural,NA,NA
22123,RUCC,West Carroll,LA,Rural,Rural,Rural,Rural,Rural,Rural,NA,NA
22125,RUCC,West Feliciana,LA,Rural,Rural,Rural,Nonrural,Nonrural,Nonrural,2003,NA
22127,RUCC,Winn,LA,Rural,Rural,Rural,Rural,Rural,Rural,NA,NA
23001,RUCC,Androscoggin,ME,Nonrural,Nonrural,Nonrural,Nonrural,Nonrural,Nonrural,NA,NA
23003,RUCC,Aroostook,ME,Rural,Rural,Rural,Rural,Rural,Rural,NA,NA
23005,RUCC,Cumberland,ME,Nonrural,Nonrural,Nonrural,Nonrural,Nonrural,Nonrural,NA,NA
23007,RUCC,Franklin,ME,Rural,Rural,Rural,Rural,Rural,Rural,NA,NA
23009,RUCC,Hancock,ME,Rural,Rural,Rural,Rural,Rural,Rural,NA,NA
23011,RUCC,Kennebec,ME,Rural,Rural,Rural,Rural,Rural,Rural,NA,NA
23013,RUCC,Knox,ME,Rural,Rural,Rural,Rural,Rural,Rural,NA,NA
23015,RUCC,Lincoln,ME,Rural,Rural,Rural,Rural,Rural,Rural,NA,NA
23017,RUCC,Oxford,ME,Rural,Rural,Rural,Rural,Rural,Rural,NA,NA
23019,RUCC,Penobscot,ME,Rural,Nonrural,Nonrural,Nonrural,Nonrural,Nonrural,1983,NA
23021,RUCC,Piscataquis,ME,Rural,Rural,Rural,Rural,Rural,Rural,NA,NA
23023,RUCC,Sagadahoc,ME,Nonrural,Rural,Rural,Nonrural,Nonrural,Nonrural,NA,1983
23025,RUCC,Somerset,ME,Rural,Rural,Rural,Rural,Rural,Rural,NA,NA
23027,RUCC,Waldo,ME,Rural,Rural,Rural,Rural,Rural,Rural,NA,NA
23029,RUCC,Washington,ME,Rural,Rural,Rural,Rural,Rural,Rural,NA,NA
23031,RUCC,York,ME,Rural,Rural,Rural,Nonrural,Nonrural,Nonrural,2003,NA
24001,RUCC,Allegany,MD,Rural,Nonrural,Nonrural,Nonrural,Nonrural,Rural,1983,NA
24003,RUCC,Anne Arundel,MD,Nonrural,Nonrural,Nonrural,Nonrural,Nonrural,Nonrural,NA,NA
24005,RUCC,Baltimore,MD,Nonrural,Nonrural,Nonrural,Nonrural,Nonrural,Nonrural,NA,NA
24009,RUCC,Calvert,MD,Rural,Nonrural,Nonrural,Nonrural,Nonrural,Nonrural,1983,NA
24011,RUCC,Caroline,MD,Rural,Rural,Rural,Rural,Rural,Rural,NA,NA
24013,RUCC,Carroll,MD,Nonrural,Nonrural,Nonrural,Nonrural,Nonrural,Nonrural,NA,NA
24015,RUCC,Cecil,MD,Nonrural,Nonrural,Nonrural,Nonrural,Nonrural,Nonrural,NA,NA
24017,RUCC,Charles,MD,Nonrural,Nonrural,Nonrural,Nonrural,Nonrural,Nonrural,NA,NA
24019,RUCC,Dorchester,MD,Rural,Rural,Rural,Rural,Rural,Rural,NA,NA
24021,RUCC,Frederick,MD,Rural,Nonrural,Nonrural,Nonrural,Nonrural,Nonrural,1983,NA
24023,RUCC,Garrett,MD,Rural,Rural,Rural,Rural,Rural,Rural,NA,NA
24025,RUCC,Harford,MD,Nonrural,Nonrural,Nonrural,Nonrural,Nonrural,Nonrural,NA,NA
24027,RUCC,Howard,MD,Nonrural,Nonrural,Nonrural,Nonrural,Nonrural,Nonrural,NA,NA
24029,RUCC,Kent,MD,Rural,Rural,Rural,Rural,Rural,Rural,NA,NA
24031,RUCC,Montgomery,MD,Nonrural,Nonrural,Nonrural,Nonrural,Nonrural,Nonrural,NA,NA
24033,RUCC,Prince George's,MD,Nonrural,Nonrural,Nonrural,Nonrural,Nonrural,Nonrural,NA,NA
24035,RUCC,Queen Anne's,MD,Rural,Nonrural,Nonrural,Nonrural,Nonrural,Nonrural,1983,NA
24037,RUCC,St. Mary's,MD,Rural,Rural,Rural,Rural,Nonrural,Nonrural,2013,NA
24039,RUCC,Somerset,MD,Rural,Rural,Rural,Nonrural,Nonrural,Nonrural,2003,NA
24041,RUCC,Talbot,MD,Rural,Rural,Rural,Rural,Rural,Rural,NA,NA
24043,RUCC,Washington,MD,Rural,Nonrural,Nonrural,Nonrural,Nonrural,Nonrural,1983,NA
24045,RUCC,Wicomico,MD,Rural,Rural,Rural,Nonrural,Nonrural,Nonrural,2003,NA
24047,RUCC,Worcester,MD,Rural,Rural,Rural,Rural,Nonrural,Rural,2013,NA
24510,RUCC,Baltimore,MD,Nonrural,Nonrural,Nonrural,Nonrural,Nonrural,Nonrural,NA,NA
25001,RUCC,Barnstable,MA,Rural,Rural,Nonrural,Nonrural,Nonrural,Nonrural,1993,NA
25003,RUCC,Berkshire,MA,Nonrural,Nonrural,Nonrural,Nonrural,Nonrural,Nonrural,NA,NA
25005,RUCC,Bristol,MA,Nonrural,Nonrural,Nonrural,Nonrural,Nonrural,Nonrural,NA,NA
25007,RUCC,Dukes,MA,Rural,Rural,Rural,Rural,Rural,Rural,NA,NA
25009,RUCC,Essex,MA,Nonrural,Nonrural,Nonrural,Nonrural,Nonrural,Nonrural,NA,NA
25011,RUCC,Franklin,MA,Rural,Rural,Rural,Nonrural,Rural,Rural,2003,NA
25013,RUCC,Hampden,MA,Nonrural,Nonrural,Nonrural,Nonrural,Nonrural,Nonrural,NA,NA
25015,RUCC,Hampshire,MA,Nonrural,Nonrural,Nonrural,Nonrural,Nonrural,Nonrural,NA,NA
25017,RUCC,Middlesex,MA,Nonrural,Nonrural,Nonrural,Nonrural,Nonrural,Nonrural,NA,NA
25019,RUCC,Nantucket,MA,Rural,Rural,Rural,Rural,Rural,Rural,NA,NA
25021,RUCC,Norfolk,MA,Nonrural,Nonrural,Nonrural,Nonrural,Nonrural,Nonrural,NA,NA
25023,RUCC,Plymouth,MA,Nonrural,Nonrural,Nonrural,Nonrural,Nonrural,Nonrural,NA,NA
25025,RUCC,Suffolk,MA,Nonrural,Nonrural,Nonrural,Nonrural,Nonrural,Nonrural,NA,NA
25027,RUCC,Worcester,MA,Nonrural,Nonrural,Nonrural,Nonrural,Nonrural,Nonrural,NA,NA
26001,RUCC,Alcona,MI,Rural,Rural,Rural,Rural,Rural,Rural,NA,NA
26003,RUCC,Alger,MI,Rural,Rural,Rural,Rural,Rural,Rural,NA,NA
26005,RUCC,Allegan,MI,Rural,Rural,Nonrural,Rural,Rural,Rural,1993,NA
26007,RUCC,Alpena,MI,Rural,Rural,Rural,Rural,Rural,Rural,NA,NA
26009,RUCC,Antrim,MI,Rural,Rural,Rural,Rural,Rural,Rural,NA,NA
26011,RUCC,Arenac,MI,Rural,Rural,Rural,Rural,Rural,Rural,NA,NA
26013,RUCC,Baraga,MI,Rural,Rural,Rural,Rural,Rural,Rural,NA,NA
26015,RUCC,Barry,MI,Nonrural,Rural,Rural,Nonrural,Nonrural,Nonrural,NA,1983
26017,RUCC,Bay,MI,Nonrural,Nonrural,Nonrural,Nonrural,Nonrural,Nonrural,NA,NA
26019,RUCC,Benzie,MI,Rural,Rural,Rural,Rural,Rural,Nonrural,2023,NA
26021,RUCC,Berrien,MI,Rural,Nonrural,Nonrural,Nonrural,Nonrural,Nonrural,1983,NA
26023,RUCC,Branch,MI,Rural,Rural,Rural,Rural,Rural,Rural,NA,NA
26025,RUCC,Calhoun,MI,Nonrural,Nonrural,Nonrural,Nonrural,Nonrural,Nonrural,NA,NA
26027,RUCC,Cass,MI,Rural,Rural,Rural,Nonrural,Nonrural,Nonrural,2003,NA
26029,RUCC,Charlevoix,MI,Rural,Rural,Rural,Rural,Rural,Rural,NA,NA
26031,RUCC,Cheboygan,MI,Rural,Rural,Rural,Rural,Rural,Rural,NA,NA
26033,RUCC,Chippewa,MI,Rural,Rural,Rural,Rural,Rural,Rural,NA,NA
26035,RUCC,Clare,MI,Rural,Rural,Rural,Rural,Rural,Rural,NA,NA
26037,RUCC,Clinton,MI,Nonrural,Nonrural,Nonrural,Nonrural,Nonrural,Nonrural,NA,NA
26039,RUCC,Crawford,MI,Rural,Rural,Rural,Rural,Rural,Rural,NA,NA
26041,RUCC,Delta,MI,Rural,Rural,Rural,Rural,Rural,Rural,NA,NA
26043,RUCC,Dickinson,MI,Rural,Rural,Rural,Rural,Rural,Rural,NA,NA
26045,RUCC,Eaton,MI,Nonrural,Nonrural,Nonrural,Nonrural,Nonrural,Nonrural,NA,NA
26047,RUCC,Emmet,MI,Rural,Rural,Rural,Rural,Rural,Rural,NA,NA
26049,RUCC,Genesee,MI,Nonrural,Nonrural,Nonrural,Nonrural,Nonrural,Nonrural,NA,NA
26051,RUCC,Gladwin,MI,Rural,Rural,Rural,Rural,Rural,Rural,NA,NA
26053,RUCC,Gogebic,MI,Rural,Rural,Rural,Rural,Rural,Rural,NA,NA
26055,RUCC,Grand Traverse,MI,Rural,Rural,Rural,Rural,Rural,Nonrural,2023,NA
26057,RUCC,Gratiot,MI,Rural,Rural,Rural,Rural,Rural,Rural,NA,NA
26059,RUCC,Hillsdale,MI,Rural,Rural,Rural,Rural,Rural,Rural,NA,NA
26061,RUCC,Houghton,MI,Rural,Rural,Rural,Rural,Rural,Rural,NA,NA
26063,RUCC,Huron,MI,Rural,Rural,Rural,Rural,Rural,Rural,NA,NA
26065,RUCC,Ingham,MI,Nonrural,Nonrural,Nonrural,Nonrural,Nonrural,Nonrural,NA,NA
26067,RUCC,Ionia,MI,Nonrural,Rural,Rural,Nonrural,Rural,Nonrural,NA,1983
26069,RUCC,Iosco,MI,Rural,Rural,Rural,Rural,Rural,Rural,NA,NA
26071,RUCC,Iron,MI,Rural,Rural,Rural,Rural,Rural,Rural,NA,NA
26073,RUCC,Isabella,MI,Rural,Rural,Rural,Rural,Rural,Rural,NA,NA
26075,RUCC,Jackson,MI,Nonrural,Nonrural,Nonrural,Nonrural,Nonrural,Nonrural,NA,NA
26077,RUCC,Kalamazoo,MI,Nonrural,Nonrural,Nonrural,Nonrural,Nonrural,Nonrural,NA,NA
26079,RUCC,Kalkaska,MI,Rural,Rural,Rural,Rural,Rural,Nonrural,2023,NA
26081,RUCC,Kent,MI,Nonrural,Nonrural,Nonrural,Nonrural,Nonrural,Nonrural,NA,NA
26083,RUCC,Keweenaw,MI,Rural,Rural,Rural,Rural,Rural,Rural,NA,NA
26085,RUCC,Lake,MI,Rural,Rural,Rural,Rural,Rural,Rural,NA,NA
26087,RUCC,Lapeer,MI,Nonrural,Nonrural,Nonrural,Nonrural,Nonrural,Nonrural,NA,NA
26089,RUCC,Leelanau,MI,Rural,Rural,Rural,Rural,Rural,Nonrural,2023,NA
26091,RUCC,Lenawee,MI,Rural,Rural,Nonrural,Rural,Rural,Rural,1993,NA
26093,RUCC,Livingston,MI,Nonrural,Nonrural,Nonrural,Nonrural,Nonrural,Nonrural,NA,NA
26095,RUCC,Luce,MI,Rural,Rural,Rural,Rural,Rural,Rural,NA,NA
26097,RUCC,Mackinac,MI,Rural,Rural,Rural,Rural,Rural,Rural,NA,NA
26099,RUCC,Macomb,MI,Nonrural,Nonrural,Nonrural,Nonrural,Nonrural,Nonrural,NA,NA
26101,RUCC,Manistee,MI,Rural,Rural,Rural,Rural,Rural,Rural,NA,NA
26103,RUCC,Marquette,MI,Rural,Rural,Rural,Rural,Rural,Rural,NA,NA
26105,RUCC,Mason,MI,Rural,Rural,Rural,Rural,Rural,Rural,NA,NA
26107,RUCC,Mecosta,MI,Rural,Rural,Rural,Rural,Rural,Rural,NA,NA
26109,RUCC,Menominee,MI,Rural,Rural,Rural,Rural,Rural,Rural,NA,NA
26111,RUCC,Midland,MI,Rural,Nonrural,Nonrural,Rural,Nonrural,Nonrural,1983,NA
26113,RUCC,Missaukee,MI,Rural,Rural,Rural,Rural,Rural,Rural,NA,NA
26115,RUCC,Monroe,MI,Nonrural,Nonrural,Nonrural,Nonrural,Nonrural,Nonrural,NA,NA
26117,RUCC,Montcalm,MI,Rural,Rural,Rural,Rural,Nonrural,Nonrural,2013,NA
26119,RUCC,Montmorency,MI,Rural,Rural,Rural,Rural,Rural,Rural,NA,NA
26121,RUCC,Muskegon,MI,Nonrural,Nonrural,Nonrural,Nonrural,Nonrural,Nonrural,NA,NA
26123,RUCC,Newaygo,MI,Rural,Rural,Rural,Nonrural,Rural,Rural,2003,NA
26125,RUCC,Oakland,MI,Nonrural,Nonrural,Nonrural,Nonrural,Nonrural,Nonrural,NA,NA
26127,RUCC,Oceana,MI,Nonrural,Rural,Rural,Rural,Rural,Rural,NA,1983
26129,RUCC,Ogemaw,MI,Rural,Rural,Rural,Rural,Rural,Rural,NA,NA
26131,RUCC,Ontonagon,MI,Rural,Rural,Rural,Rural,Rural,Rural,NA,NA
26133,RUCC,Osceola,MI,Rural,Rural,Rural,Rural,Rural,Rural,NA,NA
26135,RUCC,Oscoda,MI,Rural,Rural,Rural,Rural,Rural,Rural,NA,NA
26137,RUCC,Otsego,MI,Rural,Rural,Rural,Rural,Rural,Rural,NA,NA
26139,RUCC,Ottawa,MI,Nonrural,Nonrural,Nonrural,Nonrural,Nonrural,Nonrural,NA,NA
26141,RUCC,Presque Isle,MI,Rural,Rural,Rural,Rural,Rural,Rural,NA,NA
26143,RUCC,Roscommon,MI,Rural,Rural,Rural,Rural,Rural,Rural,NA,NA
26145,RUCC,Saginaw,MI,Nonrural,Nonrural,Nonrural,Nonrural,Nonrural,Nonrural,NA,NA
26147,RUCC,St. Clair,MI,Nonrural,Nonrural,Nonrural,Nonrural,Nonrural,Nonrural,NA,NA
26149,RUCC,St. Joseph,MI,Rural,Rural,Rural,Rural,Rural,Rural,NA,NA
26151,RUCC,Sanilac,MI,Rural,Rural,Rural,Rural,Rural,Rural,NA,NA
26153,RUCC,Schoolcraft,MI,Rural,Rural,Rural,Rural,Rural,Rural,NA,NA
26155,RUCC,Shiawassee,MI,Nonrural,Rural,Rural,Rural,Rural,Rural,NA,1983
26157,RUCC,Tuscola,MI,Rural,Rural,Rural,Rural,Rural,Rural,NA,NA
26159,RUCC,Van Buren,MI,Nonrural,Rural,Nonrural,Nonrural,Nonrural,Rural,NA,1983
26161,RUCC,Washtenaw,MI,Nonrural,Nonrural,Nonrural,Nonrural,Nonrural,Nonrural,NA,NA
26163,RUCC,Wayne,MI,Nonrural,Nonrural,Nonrural,Nonrural,Nonrural,Nonrural,NA,NA
26165,RUCC,Wexford,MI,Rural,Rural,Rural,Rural,Rural,Rural,NA,NA
27001,RUCC,Aitkin,MN,Rural,Rural,Rural,Rural,Rural,Rural,NA,NA
27003,RUCC,Anoka,MN,Nonrural,Nonrural,Nonrural,Nonrural,Nonrural,Nonrural,NA,NA
27005,RUCC,Becker,MN,Rural,Rural,Rural,Rural,Rural,Rural,NA,NA
27007,RUCC,Beltrami,MN,Rural,Rural,Rural,Rural,Rural,Rural,NA,NA
27009,RUCC,Benton,MN,Nonrural,Nonrural,Nonrural,Nonrural,Nonrural,Nonrural,NA,NA
27011,RUCC,Big Stone,MN,Rural,Rural,Rural,Rural,Rural,Rural,NA,NA
27013,RUCC,Blue Earth,MN,Rural,Rural,Rural,Rural,Nonrural,Nonrural,2013,NA
27015,RUCC,Brown,MN,Rural,Rural,Rural,Rural,Rural,Rural,NA,NA
27017,RUCC,Carlton,MN,Rural,Rural,Rural,Nonrural,Nonrural,Nonrural,2003,NA
27019,RUCC,Carver,MN,Nonrural,Nonrural,Nonrural,Nonrural,Nonrural,Nonrural,NA,NA
27021,RUCC,Cass,MN,Rural,Rural,Rural,Rural,Rural,Rural,NA,NA
27023,RUCC,Chippewa,MN,Rural,Rural,Rural,Rural,Rural,Rural,NA,NA
27025,RUCC,Chisago,MN,Nonrural,Nonrural,Nonrural,Nonrural,Nonrural,Nonrural,NA,NA
27027,RUCC,Clay,MN,Nonrural,Nonrural,Nonrural,Nonrural,Nonrural,Nonrural,NA,NA
27029,RUCC,Clearwater,MN,Rural,Rural,Rural,Rural,Rural,Rural,NA,NA
27031,RUCC,Cook,MN,Rural,Rural,Rural,Rural,Rural,Rural,NA,NA
27033,RUCC,Cottonwood,MN,Rural,Rural,Rural,Rural,Rural,Rural,NA,NA
27035,RUCC,Crow Wing,MN,Rural,Rural,Rural,Rural,Rural,Rural,NA,NA
27037,RUCC,Dakota,MN,Nonrural,Nonrural,Nonrural,Nonrural,Nonrural,Nonrural,NA,NA
27039,RUCC,Dodge,MN,Rural,Rural,Rural,Nonrural,Nonrural,Nonrural,2003,NA
27041,RUCC,Douglas,MN,Rural,Rural,Rural,Rural,Rural,Rural,NA,NA
27043,RUCC,Faribault,MN,Rural,Rural,Rural,Rural,Rural,Rural,NA,NA
27045,RUCC,Fillmore,MN,Rural,Rural,Rural,Rural,Nonrural,Nonrural,2013,NA
27047,RUCC,Freeborn,MN,Rural,Rural,Rural,Rural,Rural,Rural,NA,NA
27049,RUCC,Goodhue,MN,Rural,Rural,Rural,Rural,Rural,Rural,NA,NA
27051,RUCC,Grant,MN,Rural,Rural,Rural,Rural,Rural,Rural,NA,NA
27053,RUCC,Hennepin,MN,Nonrural,Nonrural,Nonrural,Nonrural,Nonrural,Nonrural,NA,NA
27055,RUCC,Houston,MN,Rural,Rural,Nonrural,Nonrural,Nonrural,Nonrural,1993,NA
27057,RUCC,Hubbard,MN,Rural,Rural,Rural,Rural,Rural,Rural,NA,NA
27059,RUCC,Isanti,MN,Rural,Nonrural,Nonrural,Nonrural,Nonrural,Nonrural,1983,NA
27061,RUCC,Itasca,MN,Rural,Rural,Rural,Rural,Rural,Rural,NA,NA
27063,RUCC,Jackson,MN,Rural,Rural,Rural,Rural,Rural,Rural,NA,NA
27065,RUCC,Kanabec,MN,Rural,Rural,Rural,Rural,Rural,Rural,NA,NA
27067,RUCC,Kandiyohi,MN,Rural,Rural,Rural,Rural,Rural,Rural,NA,NA
27069,RUCC,Kittson,MN,Rural,Rural,Rural,Rural,Rural,Rural,NA,NA
27071,RUCC,Koochiching,MN,Rural,Rural,Rural,Rural,Rural,Rural,NA,NA
27073,RUCC,Lac qui Parle,MN,Rural,Rural,Rural,Rural,Rural,Rural,NA,NA
27075,RUCC,Lake,MN,Rural,Rural,Rural,Rural,Rural,Rural,NA,NA
27077,RUCC,Lake of the Woods,MN,Rural,Rural,Rural,Rural,Rural,Rural,NA,NA
27079,RUCC,Le Sueur,MN,Rural,Rural,Rural,Rural,Nonrural,Nonrural,2013,NA
27081,RUCC,Lincoln,MN,Rural,Rural,Rural,Rural,Rural,Rural,NA,NA
27083,RUCC,Lyon,MN,Rural,Rural,Rural,Rural,Rural,Rural,NA,NA
27085,RUCC,McLeod,MN,Rural,Rural,Rural,Rural,Rural,Rural,NA,NA
27087,RUCC,Mahnomen,MN,Rural,Rural,Rural,Rural,Rural,Rural,NA,NA
27089,RUCC,Marshall,MN,Rural,Rural,Rural,Rural,Rural,Rural,NA,NA
27091,RUCC,Martin,MN,Rural,Rural,Rural,Rural,Rural,Rural,NA,NA
27093,RUCC,Meeker,MN,Rural,Rural,Rural,Rural,Rural,Rural,NA,NA
27095,RUCC,Mille Lacs,MN,Rural,Rural,Rural,Rural,Nonrural,Nonrural,2013,NA
27097,RUCC,Morrison,MN,Rural,Rural,Rural,Rural,Rural,Rural,NA,NA
27099,RUCC,Mower,MN,Rural,Rural,Rural,Rural,Rural,Rural,NA,NA
27101,RUCC,Murray,MN,Rural,Rural,Rural,Rural,Rural,Rural,NA,NA
27103,RUCC,Nicollet,MN,Rural,Rural,Rural,Rural,Nonrural,Nonrural,2013,NA
27105,RUCC,Nobles,MN,Rural,Rural,Rural,Rural,Rural,Rural,NA,NA
27107,RUCC,Norman,MN,Rural,Rural,Rural,Rural,Rural,Rural,NA,NA
27109,RUCC,Olmsted,MN,Nonrural,Nonrural,Nonrural,Nonrural,Nonrural,Nonrural,NA,NA
27111,RUCC,Otter Tail,MN,Rural,Rural,Rural,Rural,Rural,Rural,NA,NA
27113,RUCC,Pennington,MN,Rural,Rural,Rural,Rural,Rural,Rural,NA,NA
27115,RUCC,Pine,MN,Rural,Rural,Rural,Rural,Rural,Rural,NA,NA
27117,RUCC,Pipestone,MN,Rural,Rural,Rural,Rural,Rural,Rural,NA,NA
27119,RUCC,Polk,MN,Rural,Rural,Nonrural,Nonrural,Nonrural,Nonrural,1993,NA
27121,RUCC,Pope,MN,Rural,Rural,Rural,Rural,Rural,Rural,NA,NA
27123,RUCC,Ramsey,MN,Nonrural,Nonrural,Nonrural,Nonrural,Nonrural,Nonrural,NA,NA
27125,RUCC,Red Lake,MN,Rural,Rural,Rural,Rural,Rural,Rural,NA,NA
27127,RUCC,Redwood,MN,Rural,Rural,Rural,Rural,Rural,Rural,NA,NA
27129,RUCC,Renville,MN,Rural,Rural,Rural,Rural,Rural,Rural,NA,NA
27131,RUCC,Rice,MN,Rural,Rural,Rural,Rural,Rural,Rural,NA,NA
